id	output
{"blockNumber":33870416,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"105294715059169967282394"
{"blockNumber":33870460,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"701437252242553648178056"
{"blockNumber":33886427,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"107891790931370224641659"
{"blockNumber":33892511,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"701055172172749228307613"
{"blockNumber":33910454,"chainId":43114,"marketAddress":"0xdf8c9bd26e7c1a331902758eb013548b2d22ab3b"}	"20497469060921963837145"
{"blockNumber":33911475,"chainId":43114,"marketAddress":"0xa74586743249243d3b77335e15fe768ba8e1ec5a"}	"33647983813680642175240"
{"blockNumber":34069414,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"137142507725462977526837"
{"blockNumber":34080903,"chainId":43114,"marketAddress":"0xd2efd1ea687cd78c41ac262b3bc9b53889ff1f70"}	"13848943776858512905362"
{"blockNumber":34080918,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"702020004885017664758600"
{"blockNumber":34080998,"chainId":43114,"marketAddress":"0xd2efd1ea687cd78c41ac262b3bc9b53889ff1f70"}	"14221507528746157643582"
{"blockNumber":34082216,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"137669691885795266489580"
{"blockNumber":34082562,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"702141178683051787251523"
{"blockNumber":34083507,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"702177627054322238541486"
{"blockNumber":34084685,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"702260062625110421433204"
{"blockNumber":34084694,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"702291570640605035591959"
{"blockNumber":34084741,"chainId":43114,"marketAddress":"0xa74586743249243d3b77335e15fe768ba8e1ec5a"}	"33728574207994036122762"
{"blockNumber":34089044,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"141883933126674354379257"
{"blockNumber":34089615,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"141884988796778529234267"
{"blockNumber":34091706,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"702601319658999965779499"
{"blockNumber":34091767,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"142174636625375494057854"
{"blockNumber":34091795,"chainId":43114,"marketAddress":"0xb7e69749e3d2edd90ea59a4932efea2d41e245d7"}	"133306074141896553219447"
{"blockNumber":33921864,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"700373200059043040197695"
{"blockNumber":33922062,"chainId":43114,"marketAddress":"0xa74586743249243d3b77335e15fe768ba8e1ec5a"}	"33653017494145075683848"
{"blockNumber":33922136,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"700379629579694061728413"
{"blockNumber":33922162,"chainId":43114,"marketAddress":"0xd2efd1ea687cd78c41ac262b3bc9b53889ff1f70"}	"10397703488785263619979"
{"blockNumber":33928531,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"700382308773031010089167"
{"blockNumber":33940674,"chainId":43114,"marketAddress":"0xa74586743249243d3b77335e15fe768ba8e1ec5a"}	"33647983813680642175240"
{"blockNumber":33945841,"chainId":43114,"marketAddress":"0xd2efd1ea687cd78c41ac262b3bc9b53889ff1f70"}	"10401457396436628228528"
{"blockNumber":33954401,"chainId":43114,"marketAddress":"0xd2efd1ea687cd78c41ac262b3bc9b53889ff1f70"}	"12597948107677041605659"
{"blockNumber":33964236,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"700278181527078818346724"
{"blockNumber":33971300,"chainId":43114,"marketAddress":"0xa74586743249243d3b77335e15fe768ba8e1ec5a"}	"33688194021565189960988"
{"blockNumber":33985460,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"700408181090564207919134"
{"blockNumber":33991849,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"700278181527078818346724"
{"blockNumber":33996519,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"107931751896881838960570"
{"blockNumber":34004871,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"109095472154913308991464"
{"blockNumber":34008972,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"109151800857844934479179"
{"blockNumber":34009035,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"700303403894917764540451"
{"blockNumber":34010408,"chainId":43114,"marketAddress":"0xd2efd1ea687cd78c41ac262b3bc9b53889ff1f70"}	"12765488567568033867212"
{"blockNumber":34016221,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"703915592465812288800469"
{"blockNumber":34019431,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"703978878417530810518720"
{"blockNumber":34027382,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"704093171430530221535372"
{"blockNumber":34030342,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"704347303970343869018041"
{"blockNumber":34036131,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"700735115399449344758023"
{"blockNumber":34042224,"chainId":43114,"marketAddress":"0xb7e69749e3d2edd90ea59a4932efea2d41e245d7"}	"133020860037984121930158"
{"blockNumber":34042249,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"109051938627304209004996"
{"blockNumber":34044132,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"109160528930181575286421"
{"blockNumber":34047074,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"700721496038703666401927"
{"blockNumber":34048972,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"700694159394021196781790"
{"blockNumber":34059633,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"700893417744735331946234"
{"blockNumber":34061010,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"109401353791881270175295"
{"blockNumber":34062110,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"109305064123438030368669"
{"blockNumber":34175277,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"144294450196464156157295"
{"blockNumber":34179102,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"703062066124432005640874"
{"blockNumber":34246131,"chainId":43114,"marketAddress":"0xdf8c9bd26e7c1a331902758eb013548b2d22ab3b"}	"20453136701954624448267"
{"blockNumber":34246063,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"144283432405490456561137"
{"blockNumber":34246070,"chainId":43114,"marketAddress":"0xdf8c9bd26e7c1a331902758eb013548b2d22ab3b"}	"20515188724842350442967"
{"blockNumber":34257194,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"703049044810958929244843"
{"blockNumber":34262034,"chainId":43114,"marketAddress":"0xb7e69749e3d2edd90ea59a4932efea2d41e245d7"}	"227725278894273577130826"
{"blockNumber":34268444,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"703195976981872452477501"
{"blockNumber":34269621,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"705318453900853235866701"
{"blockNumber":34272337,"chainId":43114,"marketAddress":"0xb7e69749e3d2edd90ea59a4932efea2d41e245d7"}	"227791798689498052257870"
{"blockNumber":34277104,"chainId":43114,"marketAddress":"0xb7e69749e3d2edd90ea59a4932efea2d41e245d7"}	"227725278894273577130826"
{"blockNumber":34277518,"chainId":43114,"marketAddress":"0xd2efd1ea687cd78c41ac262b3bc9b53889ff1f70"}	"14280690685331730602898"
{"blockNumber":34277620,"chainId":43114,"marketAddress":"0xd2efd1ea687cd78c41ac262b3bc9b53889ff1f70"}	"14285344769261643677807"
{"blockNumber":34279775,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"705411358962287981245907"
{"blockNumber":34283741,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"737816843581379193673641"
{"blockNumber":34303039,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"144269473134840062304472"
{"blockNumber":34305091,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"738061806575282700209358"
{"blockNumber":34305120,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"738108710769398366225489"
{"blockNumber":34305897,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"737816843581379193673641"
{"blockNumber":34097355,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"142180170671254559483731"
{"blockNumber":34099711,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"702512811339442497867521"
{"blockNumber":34105448,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"702513938415069958526846"
{"blockNumber":34114099,"chainId":43114,"marketAddress":"0xb7e69749e3d2edd90ea59a4932efea2d41e245d7"}	"223098470099086448422816"
{"blockNumber":34114309,"chainId":43114,"marketAddress":"0xd1cf931fa12783c1dd5abb77a0706c27cf352f25"}	"148473767078042828106041"
{"blockNumber":34114391,"chainId":43114,"marketAddress":"0x8970b527e84aa17a33d38b65e9a5ab5817fc0027"}	"150694553247690182928961"
{"blockNumber":34119062,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"702743855524943897907334"
{"blockNumber":34120996,"chainId":43114,"marketAddress":"0xb7e69749e3d2edd90ea59a4932efea2d41e245d7"}	"223292710363834863195842"
{"blockNumber":34125413,"chainId":43114,"marketAddress":"0xb7e69749e3d2edd90ea59a4932efea2d41e245d7"}	"223601984839492008889861"
{"blockNumber":34126575,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"702856466918288212254881"
{"blockNumber":34147607,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"702770180179438959876987"
{"blockNumber":34159288,"chainId":43114,"marketAddress":"0xd2efd1ea687cd78c41ac262b3bc9b53889ff1f70"}	"14243137897827319531663"
{"blockNumber":34160615,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"144287080641797002181517"
{"blockNumber":34161078,"chainId":43114,"marketAddress":"0xa74586743249243d3b77335e15fe768ba8e1ec5a"}	"34857862126846279769550"
{"blockNumber":34203056,"chainId":43114,"marketAddress":"0xb7e69749e3d2edd90ea59a4932efea2d41e245d7"}	"223705113815596367438421"
{"blockNumber":34211870,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"703085754422460478345914"
{"blockNumber":34212914,"chainId":43114,"marketAddress":"0xb7e69749e3d2edd90ea59a4932efea2d41e245d7"}	"224739409035165878964653"
{"blockNumber":34235373,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"703035081952063201007162"
{"blockNumber":34235812,"chainId":43114,"marketAddress":"0xd2efd1ea687cd78c41ac262b3bc9b53889ff1f70"}	"14221507528746157643582"
{"blockNumber":34241694,"chainId":43114,"marketAddress":"0xd2efd1ea687cd78c41ac262b3bc9b53889ff1f70"}	"14274873202713162231614"
{"blockNumber":34563197,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"1336273323112208671837729"
{"blockNumber":34563775,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"189353945939896036599022"
{"blockNumber":34564017,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"196823469753271164430153"
{"blockNumber":34564064,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"196854380074143568260106"
{"blockNumber":34573285,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"197229976095445481955442"
{"blockNumber":34575639,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"1336366989635503773607571"
{"blockNumber":34592647,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"199733389817008297679594"
{"blockNumber":34592665,"chainId":43114,"marketAddress":"0xb7e69749e3d2edd90ea59a4932efea2d41e245d7"}	"223897975766285488152157"
{"blockNumber":34592725,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"202715293713589655591582"
{"blockNumber":34593828,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"202768310295057484354632"
{"blockNumber":34597770,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"207901408211145650956314"
{"blockNumber":34601978,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"208004258366720019050554"
{"blockNumber":34603249,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"207901408211145650956314"
{"blockNumber":34606626,"chainId":43114,"marketAddress":"0xdf8c9bd26e7c1a331902758eb013548b2d22ab3b"}	"20453136701954624448267"
{"blockNumber":118172960,"chainId":42161,"marketAddress":"0xb686bcb112660343e6d15bdb65297e110c8311c4"}	"155376610020344652005236"
{"blockNumber":118174747,"chainId":42161,"marketAddress":"0xc25cef6061cf5de5eb761b50e4743c1f5d7e5407"}	"578431432013835184443034"
{"blockNumber":118175677,"chainId":42161,"marketAddress":"0x70d95587d40a2caf56bd97485ab3eec10bee6336"}	"2372825894270236227695770"
{"blockNumber":118176670,"chainId":42161,"marketAddress":"0x9c2433dfd71096c435be9465220bb2b189375ea7"}	"150691898771218609546977"
{"blockNumber":118180516,"chainId":42161,"marketAddress":"0x47c031236e19d024b42f8ae6780e44a573170703"}	"1646100358135650960736432"
{"blockNumber":118180639,"chainId":42161,"marketAddress":"0x70d95587d40a2caf56bd97485ab3eec10bee6336"}	"2370550934695192807939478"
{"blockNumber":118184071,"chainId":42161,"marketAddress":"0x47c031236e19d024b42f8ae6780e44a573170703"}	"1655147820768868762814762"
{"blockNumber":118187072,"chainId":42161,"marketAddress":"0x47c031236e19d024b42f8ae6780e44a573170703"}	"1655611394674250720670779"
{"blockNumber":118188260,"chainId":42161,"marketAddress":"0x70d95587d40a2caf56bd97485ab3eec10bee6336"}	"2370556605185764925525107"
{"blockNumber":118188435,"chainId":42161,"marketAddress":"0x70d95587d40a2caf56bd97485ab3eec10bee6336"}	"2371131606657271354691098"
{"blockNumber":118189053,"chainId":42161,"marketAddress":"0x70d95587d40a2caf56bd97485ab3eec10bee6336"}	"2396429328962227074628740"
{"blockNumber":118189138,"chainId":42161,"marketAddress":"0xc25cef6061cf5de5eb761b50e4743c1f5d7e5407"}	"591134344592360170812000"
{"blockNumber":118190451,"chainId":42161,"marketAddress":"0xb686bcb112660343e6d15bdb65297e110c8311c4"}	"159431523261432872650484"
{"blockNumber":118192463,"chainId":42161,"marketAddress":"0x9c2433dfd71096c435be9465220bb2b189375ea7"}	"150613274915196520241318"
{"blockNumber":118192801,"chainId":42161,"marketAddress":"0xe2fedb9e6139a182b98e7c2688ccfa3e9a53c665"}	"81517542368173846883269"
{"blockNumber":34314741,"chainId":43114,"marketAddress":"0xb7e69749e3d2edd90ea59a4932efea2d41e245d7"}	"231537848575817869545267"
{"blockNumber":34314759,"chainId":43114,"marketAddress":"0xb7e69749e3d2edd90ea59a4932efea2d41e245d7"}	"231579375527280280940983"
{"blockNumber":34315921,"chainId":43114,"marketAddress":"0xb7e69749e3d2edd90ea59a4932efea2d41e245d7"}	"231588856546681649036276"
{"blockNumber":34321182,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"161403105780905940895806"
{"blockNumber":34323652,"chainId":43114,"marketAddress":"0xb7e69749e3d2edd90ea59a4932efea2d41e245d7"}	"231620105452966867555868"
{"blockNumber":34323940,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"736468746199135791888689"
{"blockNumber":34329625,"chainId":43114,"marketAddress":"0xd2efd1ea687cd78c41ac262b3bc9b53889ff1f70"}	"14292359627241846669377"
{"blockNumber":34329653,"chainId":43114,"marketAddress":"0xd2efd1ea687cd78c41ac262b3bc9b53889ff1f70"}	"14299378615298391980158"
{"blockNumber":34330402,"chainId":43114,"marketAddress":"0xdf8c9bd26e7c1a331902758eb013548b2d22ab3b"}	"20460781668090402908400"
{"blockNumber":34331060,"chainId":43114,"marketAddress":"0xd2efd1ea687cd78c41ac262b3bc9b53889ff1f70"}	"14301614140037927204176"
{"blockNumber":34341570,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"736459637489135791888689"
{"blockNumber":34343193,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"161406396831096924054126"
{"blockNumber":34349881,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"736190390793475019948214"
{"blockNumber":34379773,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"736248062807163638074969"
{"blockNumber":34402327,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"737443146859963321039981"
{"blockNumber":34403000,"chainId":43114,"marketAddress":"0xb7e69749e3d2edd90ea59a4932efea2d41e245d7"}	"228258664226905062058173"
{"blockNumber":34407681,"chainId":43114,"marketAddress":"0xb7e69749e3d2edd90ea59a4932efea2d41e245d7"}	"227918140844962697844562"
{"blockNumber":34418147,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"737535673755024549119304"
{"blockNumber":34418589,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"737547239595066234511608"
{"blockNumber":34457847,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"162092812382597005873876"
{"blockNumber":34474750,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"163388687809070943193773"
{"blockNumber":34479591,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"737558854581138832714723"
{"blockNumber":34481023,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"163441165258484659354458"
{"blockNumber":34487098,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"163462123452559809342946"
{"blockNumber":34490241,"chainId":43114,"marketAddress":"0xb7e69749e3d2edd90ea59a4932efea2d41e245d7"}	"226883845625393186318330"
{"blockNumber":34494037,"chainId":43114,"marketAddress":"0xd2efd1ea687cd78c41ac262b3bc9b53889ff1f70"}	"14299787010037927204176"
{"blockNumber":34506498,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"163409646012559809342946"
{"blockNumber":34515060,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"163430661607231528759946"
{"blockNumber":34515738,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"163451678016486046156228"
{"blockNumber":34524227,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"170527963306430021631757"
{"blockNumber":34524625,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"170538243185923538238282"
{"blockNumber":34524653,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"170527963306430021631757"
{"blockNumber":34525336,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"1336067342050291081208806"
{"blockNumber":34529416,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"1336043653752262608503766"
{"blockNumber":34540111,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"170584485843046791510445"
{"blockNumber":34556850,"chainId":43114,"marketAddress":"0x913c1f46b48b3ed35e7dc3cf754d4ae8499f31cf"}	"1336143652385887503895624"
{"blockNumber":34558394,"chainId":43114,"marketAddress":"0xfb02132333a79c8b5bd0b64e3abcca5f7faf2937"}	"171054565666870364417644"
{"blockNumber":118101189,"chainId":42161,"marketAddress":"0x70d95587d40a2caf56bd97485ab3eec10bee6336"}	"2301151819810064064864798"
{"blockNumber":118101196,"chainId":42161,"marketAddress":"0x70d95587d40a2caf56bd97485ab3eec10bee6336"}	"2301549914171749784143728"
{"blockNumber":118102351,"chainId":42161,"marketAddress":"0x9c2433dfd71096c435be9465220bb2b189375ea7"}	"119371186052718046104269"
{"blockNumber":118103320,"chainId":42161,"marketAddress":"0xc25cef6061cf5de5eb761b50e4743c1f5d7e5407"}	"345717483765536675742061"
{"blockNumber":118104266,"chainId":42161,"marketAddress":"0xb686bcb112660343e6d15bdb65297e110c8311c4"}	"116372309464614882130875"
{"blockNumber":118104968,"chainId":42161,"marketAddress":"0xb686bcb112660343e6d15bdb65297e110c8311c4"}	"86754766567551944351007"
{"blockNumber":118105612,"chainId":42161,"marketAddress":"0xb686bcb112660343e6d15bdb65297e110c8311c4"}	"116302346219278270761761"
{"blockNumber":118107660,"chainId":42161,"marketAddress":"0x70d95587d40a2caf56bd97485ab3eec10bee6336"}	"2305987545268068306150144"
{"blockNumber":118108584,"chainId":42161,"marketAddress":"0x0ccb4faa6f1f1b30911619f1184082ab4e25813c"}	"27113436945809514327255"
{"blockNumber":118108942,"chainId":42161,"marketAddress":"0x6853ea96ff216fab11d2d930ce3c508556a4bdc4"}	"81368616552444929314281"
{"blockNumber":118109246,"chainId":42161,"marketAddress":"0xc7abb2c5f3bf3ceb389df0eecd6120d451170b50"}	"21960066192250342453223"
{"blockNumber":118109457,"chainId":42161,"marketAddress":"0xc25cef6061cf5de5eb761b50e4743c1f5d7e5407"}	"347563284827710273646481"
{"blockNumber":118110977,"chainId":42161,"marketAddress":"0x0ccb4faa6f1f1b30911619f1184082ab4e25813c"}	"27519389088416521111268"
{"blockNumber":118115532,"chainId":42161,"marketAddress":"0xc25cef6061cf5de5eb761b50e4743c1f5d7e5407"}	"348639447975257440936422"
{"blockNumber":118115914,"chainId":42161,"marketAddress":"0x70d95587d40a2caf56bd97485ab3eec10bee6336"}	"2307020601145006099304099"
{"blockNumber":118116433,"chainId":42161,"marketAddress":"0x70d95587d40a2caf56bd97485ab3eec10bee6336"}	"2318458870403986160265301"
{"blockNumber":118117000,"chainId":42161,"marketAddress":"0x7f1fa204bb700853d36994da19f830b6ad18455c"}	"100685527403578128339715"
{"blockNumber":118120199,"chainId":42161,"marketAddress":"0xe2fedb9e6139a182b98e7c2688ccfa3e9a53c665"}	"49816888577451265318268"
{"blockNumber":118120421,"chainId":42161,"marketAddress":"0xc25cef6061cf5de5eb761b50e4743c1f5d7e5407"}	"365109630285017340276668"
{"blockNumber":118121475,"chainId":42161,"marketAddress":"0x70d95587d40a2caf56bd97485ab3eec10bee6336"}	"2318477920422747140752518"
{"blockNumber":118121594,"chainId":42161,"marketAddress":"0x7f1fa204bb700853d36994da19f830b6ad18455c"}	"101964065153811380053733"
{"blockNumber":118122294,"chainId":42161,"marketAddress":"0xc25cef6061cf5de5eb761b50e4743c1f5d7e5407"}	"365234049199616834269802"
{"blockNumber":118123167,"chainId":42161,"marketAddress":"0x70d95587d40a2caf56bd97485ab3eec10bee6336"}	"2318480065096030543083783"
{"blockNumber":118123704,"chainId":42161,"marketAddress":"0xc25cef6061cf5de5eb761b50e4743c1f5d7e5407"}	"365302445964068384036231"
{"blockNumber":118124665,"chainId":42161,"marketAddress":"0x09400d9db990d5ed3f35d7be61dfaeb900af03c9"}	"67244477002532033410073"
{"blockNumber":118128943,"chainId":42161,"marketAddress":"0xd9535bb5f58a1a75032416f2dfe7880c30575a41"}	"27276431514545958245678"
{"blockNumber":118129307,"chainId":42161,"marketAddress":"0xc25cef6061cf5de5eb761b50e4743c1f5d7e5407"}	"365314888810263289944772"
{"blockNumber":118131072,"chainId":42161,"marketAddress":"0x47c031236e19d024b42f8ae6780e44a573170703"}	"1179777285966720382466986"
{"blockNumber":118131503,"chainId":42161,"marketAddress":"0x09400d9db990d5ed3f35d7be61dfaeb900af03c9"}	"65839415431158152738606"
{"blockNumber":118133005,"chainId":42161,"marketAddress":"0x6853ea96ff216fab11d2d930ce3c508556a4bdc4"}	"81405995533828501302766"
{"blockNumber":118134065,"chainId":42161,"marketAddress":"0xc25cef6061cf5de5eb761b50e4743c1f5d7e5407"}	"367804484967437371301599"
{"blockNumber":118137203,"chainId":42161,"marketAddress":"0x70d95587d40a2caf56bd97485ab3eec10bee6336"}	"2318581099188790014072302"
{"blockNumber":118137718,"chainId":42161,"marketAddress":"0xc25cef6061cf5de5eb761b50e4743c1f5d7e5407"}	"370792722175160363263888"
{"blockNumber":118138824,"chainId":42161,"marketAddress":"0x6853ea96ff216fab11d2d930ce3c508556a4bdc4"}	"81424657046945007463488"
{"blockNumber":118141310,"chainId":42161,"marketAddress":"0x70d95587d40a2caf56bd97485ab3eec10bee6336"}	"2318602043820787759964552"
{"blockNumber":118142450,"chainId":42161,"marketAddress":"0xe2fedb9e6139a182b98e7c2688ccfa3e9a53c665"}	"81597126407134407288451"
{"blockNumber":118145183,"chainId":42161,"marketAddress":"0x6853ea96ff216fab11d2d930ce3c508556a4bdc4"}	"81555178403565176227105"
{"blockNumber":118145832,"chainId":42161,"marketAddress":"0x0ccb4faa6f1f1b30911619f1184082ab4e25813c"}	"71009683778743988121005"
