id	output
{"blockNumber":116744066,"chainId":42161,"indexToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","indexTokenPriceMax":"1867569300000000","indexTokenPriceMin":"1867569300000000","longToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","longTokenPriceMax":"1867569300000000","longTokenPriceMin":"1867569300000000","marketToken":"0x70d95587d40a2caf56bd97485ab3eec10bee6336","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"4865787316160326517401070274129511"
{"blockNumber":116744697,"chainId":42161,"indexToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","indexTokenPriceMax":"1867569300000000","indexTokenPriceMin":"1867569300000000","longToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","longTokenPriceMax":"1867569300000000","longTokenPriceMin":"1867569300000000","marketToken":"0x70d95587d40a2caf56bd97485ab3eec10bee6336","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"4865790705331555340568532917267460"
{"blockNumber":116744770,"chainId":42161,"indexToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","indexTokenPriceMax":"1867569300000000","indexTokenPriceMin":"1867569300000000","longToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","longTokenPriceMax":"1867569300000000","longTokenPriceMin":"1867569300000000","marketToken":"0x70d95587d40a2caf56bd97485ab3eec10bee6336","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"4865795438218097271035045772761354"
{"blockNumber":116746135,"chainId":42161,"indexToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","indexTokenPriceMax":"1867694300000000","indexTokenPriceMin":"1867694300000000","longToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","longTokenPriceMax":"1867694300000000","longTokenPriceMin":"1867694300000000","marketToken":"0x70d95587d40a2caf56bd97485ab3eec10bee6336","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"4866104025519828875516140819867920"
{"blockNumber":116750943,"chainId":42161,"indexToken":"0xc14e065b0067de91534e032868f5ac6ecf2c6868","indexTokenPriceMax":"703979760000000000000000","indexTokenPriceMin":"703979760000000000000000","longToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","longTokenPriceMax":"1867654300000000","longTokenPriceMin":"1867654300000000","marketToken":"0x0ccb4faa6f1f1b30911619f1184082ab4e25813c","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"1020983527537260574350365600000000"
{"blockNumber":116755250,"chainId":42161,"indexToken":"0x47904963fc8b2340414262125af798b9655e58cd","indexTokenPriceMax":"294332000000000000000000000","indexTokenPriceMin":"294332000000000000000000000","longToken":"0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f","longTokenPriceMax":"294332000000000000000000000","longTokenPriceMin":"294332000000000000000000000","marketToken":"0x47c031236e19d024b42f8ae6780e44a573170703","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"2889477679812151837930639835044296"
{"blockNumber":116755764,"chainId":42161,"indexToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","indexTokenPriceMax":"1871339300000000","indexTokenPriceMin":"1871339300000000","longToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","longTokenPriceMax":"1871339300000000","longTokenPriceMin":"1871339300000000","marketToken":"0x70d95587d40a2caf56bd97485ab3eec10bee6336","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"4835172961409884944617833665863606"
{"blockNumber":116758021,"chainId":42161,"indexToken":"0x47904963fc8b2340414262125af798b9655e58cd","indexTokenPriceMax":"294620300000000000000000000","indexTokenPriceMin":"294620300000000000000000000","longToken":"0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f","longTokenPriceMax":"294620300000000000000000000","longTokenPriceMin":"294620300000000000000000000","marketToken":"0x47c031236e19d024b42f8ae6780e44a573170703","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"2890170937781413515771283713569794"
{"blockNumber":116758923,"chainId":42161,"indexToken":"0x47904963fc8b2340414262125af798b9655e58cd","indexTokenPriceMax":"294508100000000000000000000","indexTokenPriceMin":"294508100000000000000000000","longToken":"0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f","longTokenPriceMax":"294508100000000000000000000","longTokenPriceMin":"294508100000000000000000000","marketToken":"0x47c031236e19d024b42f8ae6780e44a573170703","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"2889679708450406267656004583640725"
{"blockNumber":116760808,"chainId":42161,"indexToken":"0x2bcc6d6cdbbdc0a4071e48bb3b969b06b3330c07","indexTokenPriceMax":"24674900000000000000000","indexTokenPriceMin":"24674900000000000000000","longToken":"0x2bcc6d6cdbbdc0a4071e48bb3b969b06b3330c07","longTokenPriceMax":"24674900000000000000000","longTokenPriceMin":"24674900000000000000000","marketToken":"0x09400d9db990d5ed3f35d7be61dfaeb900af03c9","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"1691412325982407204418297463090930"
{"blockNumber":116760937,"chainId":42161,"indexToken":"0x47904963fc8b2340414262125af798b9655e58cd","indexTokenPriceMax":"294739400000000000000000000","indexTokenPriceMin":"294739400000000000000000000","longToken":"0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f","longTokenPriceMax":"294739400000000000000000000","longTokenPriceMin":"294739400000000000000000000","marketToken":"0x47c031236e19d024b42f8ae6780e44a573170703","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"2890740056966047723836413906834030"
{"blockNumber":116761468,"chainId":42161,"indexToken":"0xc14e065b0067de91534e032868f5ac6ecf2c6868","indexTokenPriceMax":"706199750000000000000000","indexTokenPriceMin":"706199750000000000000000","longToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","longTokenPriceMax":"1872209300000000","longTokenPriceMin":"1872209300000000","marketToken":"0x0ccb4faa6f1f1b30911619f1184082ab4e25813c","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"1023298838509188239278142600000000"
{"blockNumber":116761468,"chainId":42161,"indexToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","indexTokenPriceMax":"1872209300000000","indexTokenPriceMin":"1872209300000000","longToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","longTokenPriceMax":"1872209300000000","longTokenPriceMin":"1872209300000000","marketToken":"0x70d95587d40a2caf56bd97485ab3eec10bee6336","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"4837302829071024305046370586042857"
{"blockNumber":116761741,"chainId":42161,"indexToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","indexTokenPriceMax":"1872219300000000","indexTokenPriceMin":"1872219300000000","longToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","longTokenPriceMax":"1872219300000000","longTokenPriceMin":"1872219300000000","marketToken":"0x70d95587d40a2caf56bd97485ab3eec10bee6336","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"4837340070591874352500650321327740"
{"blockNumber":116761977,"chainId":42161,"indexToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","indexTokenPriceMax":"1871959300000000","indexTokenPriceMin":"1871959300000000","longToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","longTokenPriceMax":"1871959300000000","longTokenPriceMin":"1871959300000000","marketToken":"0x70d95587d40a2caf56bd97485ab3eec10bee6336","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"4836727882996424507906309341646135"
{"blockNumber":116762257,"chainId":42161,"indexToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","indexTokenPriceMax":"1872409300000000","indexTokenPriceMin":"1872409300000000","longToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","longTokenPriceMax":"1872409300000000","longTokenPriceMin":"1872409300000000","marketToken":"0x70d95587d40a2caf56bd97485ab3eec10bee6336","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"4837810704036444622095678106748118"
{"blockNumber":116763541,"chainId":42161,"indexToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","indexTokenPriceMax":"1872049300000000","indexTokenPriceMin":"1872049300000000","longToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","longTokenPriceMax":"1872049300000000","longTokenPriceMin":"1872049300000000","marketToken":"0x70d95587d40a2caf56bd97485ab3eec10bee6336","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"4836960626659168018441722066595921"
{"blockNumber":116763721,"chainId":42161,"indexToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","indexTokenPriceMax":"1871939300000000","indexTokenPriceMin":"1871939300000000","longToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","longTokenPriceMax":"1871939300000000","longTokenPriceMin":"1871939300000000","marketToken":"0x70d95587d40a2caf56bd97485ab3eec10bee6336","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"4836712665799551186951657100517417"
{"blockNumber":116763888,"chainId":42161,"indexToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","indexTokenPriceMax":"1871889300000000","indexTokenPriceMin":"1871889300000000","longToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","longTokenPriceMax":"1871889300000000","longTokenPriceMin":"1871889300000000","marketToken":"0x70d95587d40a2caf56bd97485ab3eec10bee6336","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"4836606063247610551010735115930247"
{"blockNumber":116764782,"chainId":42161,"indexToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","indexTokenPriceMax":"1871619300000000","indexTokenPriceMin":"1871619300000000","longToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","longTokenPriceMax":"1871619300000000","longTokenPriceMin":"1871619300000000","marketToken":"0x70d95587d40a2caf56bd97485ab3eec10bee6336","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"4835971400310956661933698398263815"
{"blockNumber":116764921,"chainId":42161,"indexToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","indexTokenPriceMax":"1871619300000000","indexTokenPriceMin":"1871619300000000","longToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","longTokenPriceMax":"1871619300000000","longTokenPriceMin":"1871619300000000","marketToken":"0x70d95587d40a2caf56bd97485ab3eec10bee6336","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"4835985531438030237233126318268273"
{"blockNumber":116768571,"chainId":42161,"indexToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","indexTokenPriceMax":"1870069300000000","indexTokenPriceMin":"1870069300000000","longToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","longTokenPriceMax":"1870069300000000","longTokenPriceMin":"1870069300000000","marketToken":"0x70d95587d40a2caf56bd97485ab3eec10bee6336","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"4832232907204698986092103858694834"
{"blockNumber":116771428,"chainId":42161,"indexToken":"0xb46a094bc4b0adbd801e14b9db95e05e28962764","indexTokenPriceMax":"931199000000000000000000","indexTokenPriceMin":"931199000000000000000000","longToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","longTokenPriceMax":"1866599300000000","longTokenPriceMin":"1866599300000000","marketToken":"0xd9535bb5f58a1a75032416f2dfe7880c30575a41","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"1064524332915456499402144300000000"
{"blockNumber":116771428,"chainId":42161,"indexToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","indexTokenPriceMax":"1866599300000000","indexTokenPriceMin":"1866599300000000","longToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","longTokenPriceMax":"1866599300000000","longTokenPriceMin":"1866599300000000","marketToken":"0x70d95587d40a2caf56bd97485ab3eec10bee6336","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"4823797356372463364537205499030764"
{"blockNumber":116773757,"chainId":42161,"indexToken":"0xb46a094bc4b0adbd801e14b9db95e05e28962764","indexTokenPriceMax":"929499000000000000000000","indexTokenPriceMin":"929499000000000000000000","longToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","longTokenPriceMax":"1867439300000000","longTokenPriceMin":"1867439300000000","marketToken":"0xd9535bb5f58a1a75032416f2dfe7880c30575a41","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"1064962715690706348638886600000000"
{"blockNumber":116773757,"chainId":42161,"indexToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","indexTokenPriceMax":"1867439300000000","indexTokenPriceMin":"1867439300000000","longToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","longTokenPriceMax":"1867439300000000","longTokenPriceMin":"1867439300000000","marketToken":"0x70d95587d40a2caf56bd97485ab3eec10bee6336","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"4825839862532617606219068603479157"
{"blockNumber":116773901,"chainId":42161,"indexToken":"0x2bcc6d6cdbbdc0a4071e48bb3b969b06b3330c07","indexTokenPriceMax":"24330000000000000000000","indexTokenPriceMin":"24330000000000000000000","longToken":"0x2bcc6d6cdbbdc0a4071e48bb3b969b06b3330c07","longTokenPriceMax":"24330000000000000000000","longTokenPriceMin":"24330000000000000000000","marketToken":"0x09400d9db990d5ed3f35d7be61dfaeb900af03c9","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"1769722499687707494657052497378625"
{"blockNumber":116773960,"chainId":42161,"indexToken":"0x2bcc6d6cdbbdc0a4071e48bb3b969b06b3330c07","indexTokenPriceMax":"24216100000000000000000","indexTokenPriceMin":"24209900000000000000000","longToken":"0x2bcc6d6cdbbdc0a4071e48bb3b969b06b3330c07","longTokenPriceMax":"24216100000000000000000","longTokenPriceMin":"24209900000000000000000","marketToken":"0x09400d9db990d5ed3f35d7be61dfaeb900af03c9","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"1762568123486785200000000000000000"
{"blockNumber":116774880,"chainId":42161,"indexToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","indexTokenPriceMax":"1863729300000000","indexTokenPriceMin":"1863729300000000","longToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","longTokenPriceMax":"1863729300000000","longTokenPriceMin":"1863729300000000","marketToken":"0x70d95587d40a2caf56bd97485ab3eec10bee6336","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"4915838285580588220716611690609418"
{"blockNumber":116795468,"chainId":42161,"indexToken":"0x47904963fc8b2340414262125af798b9655e58cd","indexTokenPriceMax":"293202800000000000000000000","indexTokenPriceMin":"293202800000000000000000000","longToken":"0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f","longTokenPriceMax":"293202800000000000000000000","longTokenPriceMin":"293202800000000000000000000","marketToken":"0x47c031236e19d024b42f8ae6780e44a573170703","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"2883434532190368419382962078621837"
{"blockNumber":116795624,"chainId":42161,"indexToken":"0x47904963fc8b2340414262125af798b9655e58cd","indexTokenPriceMax":"293105000000000000000000000","indexTokenPriceMin":"293105000000000000000000000","longToken":"0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f","longTokenPriceMax":"293105000000000000000000000","longTokenPriceMin":"293105000000000000000000000","marketToken":"0x47c031236e19d024b42f8ae6780e44a573170703","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"2883314576089738996418587346714199"
{"blockNumber":116798171,"chainId":42161,"indexToken":"0xc4da4c24fd591125c3f47b340b6f4f76111883d8","indexTokenPriceMax":"787299700000000000000","indexTokenPriceMin":"787299700000000000000","longToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","longTokenPriceMax":"1859329300000000","longTokenPriceMin":"1859329300000000","marketToken":"0x6853ea96ff216fab11d2d930ce3c508556a4bdc4","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"1104462512698647301791073504995774"
{"blockNumber":116798941,"chainId":42161,"indexToken":"0xc4da4c24fd591125c3f47b340b6f4f76111883d8","indexTokenPriceMax":"786499700000000000000","indexTokenPriceMin":"786499700000000000000","longToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","longTokenPriceMax":"1859799300000000","longTokenPriceMin":"1859799300000000","marketToken":"0x6853ea96ff216fab11d2d930ce3c508556a4bdc4","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"1104861650961772633457174351232545"
{"blockNumber":116801639,"chainId":42161,"indexToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","indexTokenPriceMax":"1858849300000000","indexTokenPriceMin":"1858849300000000","longToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","longTokenPriceMax":"1858849300000000","longTokenPriceMin":"1858849300000000","marketToken":"0x70d95587d40a2caf56bd97485ab3eec10bee6336","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"4904027915995197461097780739970476"
{"blockNumber":116801786,"chainId":42161,"indexToken":"0xb46a094bc4b0adbd801e14b9db95e05e28962764","indexTokenPriceMax":"922199000000000000000000","indexTokenPriceMin":"922199000000000000000000","longToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","longTokenPriceMax":"1858599300000000","longTokenPriceMin":"1858599300000000","marketToken":"0xd9535bb5f58a1a75032416f2dfe7880c30575a41","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"1060349911254009804105837500000000"
{"blockNumber":116801786,"chainId":42161,"indexToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","indexTokenPriceMax":"1858599300000000","indexTokenPriceMin":"1858599300000000","longToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","longTokenPriceMax":"1858599300000000","longTokenPriceMin":"1858599300000000","marketToken":"0x70d95587d40a2caf56bd97485ab3eec10bee6336","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"4903423846746136473132485722693757"
{"blockNumber":116801902,"chainId":42161,"indexToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","indexTokenPriceMax":"1859009300000000","indexTokenPriceMin":"1859009300000000","longToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","longTokenPriceMax":"1859009300000000","longTokenPriceMin":"1859009300000000","marketToken":"0x70d95587d40a2caf56bd97485ab3eec10bee6336","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"4904421661954212701603272863800276"
{"blockNumber":116805494,"chainId":42161,"indexToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","indexTokenPriceMax":"1857039300000000","indexTokenPriceMin":"1857039300000000","longToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","longTokenPriceMax":"1857039300000000","longTokenPriceMin":"1857039300000000","marketToken":"0x70d95587d40a2caf56bd97485ab3eec10bee6336","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"4899630949321892452490236765673336"
{"blockNumber":116805990,"chainId":42161,"indexToken":"0xc4da4c24fd591125c3f47b340b6f4f76111883d8","indexTokenPriceMax":"777771600000000000000","indexTokenPriceMin":"777599800000000000000","longToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","longTokenPriceMax":"1855649300000000","longTokenPriceMin":"1855649300000000","marketToken":"0x6853ea96ff216fab11d2d930ce3c508556a4bdc4","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"1107380426181583309591277835764912"
{"blockNumber":116806858,"chainId":42161,"indexToken":"0x912ce59144191c1204e64559fe8253a0e49e6548","indexTokenPriceMax":"1169699600000","indexTokenPriceMin":"1169699600000","longToken":"0x912ce59144191c1204e64559fe8253a0e49e6548","longTokenPriceMax":"1169699600000","longTokenPriceMin":"1169699600000","marketToken":"0xc25cef6061cf5de5eb761b50e4743c1f5d7e5407","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"885536828963554236326551089200000"
{"blockNumber":116807471,"chainId":42161,"indexToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","indexTokenPriceMax":"1857029300000000","indexTokenPriceMin":"1857029300000000","longToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","longTokenPriceMax":"1857029300000000","longTokenPriceMin":"1857029300000000","marketToken":"0x70d95587d40a2caf56bd97485ab3eec10bee6336","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"4899606955845995324003280077625828"
{"blockNumber":116807730,"chainId":42161,"indexToken":"0x912ce59144191c1204e64559fe8253a0e49e6548","indexTokenPriceMax":"1172099600000","indexTokenPriceMin":"1172099600000","longToken":"0x912ce59144191c1204e64559fe8253a0e49e6548","longTokenPriceMax":"1172099600000","longTokenPriceMin":"1172099600000","marketToken":"0xc25cef6061cf5de5eb761b50e4743c1f5d7e5407","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"885882396545258057450178036406820"
{"blockNumber":116808001,"chainId":42161,"indexToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","indexTokenPriceMax":"1857369300000000","indexTokenPriceMin":"1857369300000000","longToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","longTokenPriceMax":"1857369300000000","longTokenPriceMin":"1857369300000000","marketToken":"0x70d95587d40a2caf56bd97485ab3eec10bee6336","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"4900450166914667384233558300853000"
{"blockNumber":116808203,"chainId":42161,"indexToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","indexTokenPriceMax":"1859119300000000","indexTokenPriceMin":"1859119300000000","longToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","longTokenPriceMax":"1859119300000000","longTokenPriceMin":"1859119300000000","marketToken":"0x70d95587d40a2caf56bd97485ab3eec10bee6336","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"4904756395718914485520844566096059"
{"blockNumber":116808790,"chainId":42161,"indexToken":"0xb46a094bc4b0adbd801e14b9db95e05e28962764","indexTokenPriceMax":"922099000000000000000000","indexTokenPriceMin":"922099000000000000000000","longToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","longTokenPriceMax":"1858689300000000","longTokenPriceMin":"1858689300000000","marketToken":"0xd9535bb5f58a1a75032416f2dfe7880c30575a41","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"1060397055232677116890496400000000"
{"blockNumber":116808790,"chainId":42161,"indexToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","indexTokenPriceMax":"1858689300000000","indexTokenPriceMin":"1858689300000000","longToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","longTokenPriceMax":"1858689300000000","longTokenPriceMin":"1858689300000000","marketToken":"0x70d95587d40a2caf56bd97485ab3eec10bee6336","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"4903698228417618854888968737657902"
{"blockNumber":116809044,"chainId":42161,"indexToken":"0xb46a094bc4b0adbd801e14b9db95e05e28962764","indexTokenPriceMax":"921899000000000000000000","indexTokenPriceMin":"921899000000000000000000","longToken":"0x82af49447d8a07e3bd95bd0d56f35241523fbab1","longTokenPriceMax":"1858829300000000","longTokenPriceMin":"1858829300000000","marketToken":"0xd9535bb5f58a1a75032416f2dfe7880c30575a41","shortToken":"0xaf88d065e77c8cc2239327c5edb3a432268e5831","shortTokenPriceMax":"1000000000000000000000000","shortTokenPriceMin":"1000000000000000000000000"}	"1060470358352681944222790300000000"
